feature_type,model_name,student_id,slide_id,agent gaze entropy,user gaze entropy,agent workload,agent curiosity,agent valid focus,agent course follow,user workload,user curiosity,user valid focus,user course follow,agent question accuracy,user question accuracy
bert,linear_regression,366,1,0.882048827786958,0.9080636898218124,0.4341296679466896,0.2972852913132486,0.9573221855029884,0.5297813815603194,0.42,0.22,1.0,0.29,1.0,0.6
bert,linear_regression,366,2,0.7896900821428475,0.9206198357143052,0.3545310457351924,0.2533097893489545,0.8562029278860409,0.2396809293428925,0.46,0.22,1.0,0.38,1.0,0.6666666666666666
bert,linear_regression,368,1,0.9182958340544896,,0.3620140094545042,0.2937936778672363,0.8706939623873778,0.3192736926607118,0.32,0.16,1.0,0.57,1.0,0.6
bert,linear_regression,369,1,0.7977309221191609,0.697730922119161,0.3636909957191953,0.308479450248616,0.8781156587479046,0.310464216357903,0.52,0.15,1.0,0.71,1.0,1.0
bert,linear_regression,369,2,0.9349775297671234,0.7219280948873623,0.3002873410868125,0.1740353806071405,0.6956668128664423,0.2173690455769258,0.38,0.23,1.0,1.0,1.0,0.6666666666666666
bert,linear_regression,377,1,0.874587334195005,0.7644829840360469,0.3767006250064479,0.3284852682620824,0.9587200995434756,0.3151855408864746,0.61,0.34,1.0,0.14,1.0,1.0
bert,linear_regression,377,2,0.72483409150576,0.9852281360342516,0.2924556101221776,0.1548790187037081,0.700510333251761,0.1844700218092819,0.33,0.3,1.0,0.0,1.0,0.3333333333333333
bert,linear_regression,381,1,0.6727690463270019,0.8258299387891528,0.383061002931538,0.3270195724645366,0.9014806771857692,0.3207241822251056,0.44,0.35,1.0,0.14,1.0,1.0
bert,linear_regression,381,2,0.8288713632524444,0.7725068857142602,0.3186309977574864,0.25488256848676,0.7402095558215789,0.2378504506078222,0.34,0.24,0.75,0.38,1.0,0.6666666666666666
bert,linear_regression,382,1,0.8661108318808242,0.6608034791941735,0.3269228546248652,0.2928222206400079,0.890566897690866,0.3297374521583425,0.38,0.12,1.0,0.43,1.0,0.6
bert,linear_regression,382,2,0.9182958340544896,,0.3310224973873746,0.1958630686627448,0.725180478900266,0.1791501218657903,0.25,0.08,0.83,0.83,1.0,0.6666666666666666
bert,linear_regression,384,1,0.5756075000760149,0.7472701761718381,0.3045822340502437,0.300367170514722,0.9018243414868814,0.3696577083561609,0.57,0.4,1.0,0.14,1.0,1.0
bert,linear_regression,384,2,0.6695919455357793,0.8194483718728035,0.2868749246274537,0.19021811188231,0.7314441063240033,0.1982405795211009,0.35,0.31,1.0,0.0,1.0,0.3333333333333333
bert,linear_regression,386,1,0.8798768310905296,0.8383685150260662,0.360241096230905,0.3252842855573168,0.9096992669954428,0.3411157303851866,0.48,0.58,1.0,0.0,1.0,0.6
bert,linear_regression,386,2,0.9349775297671232,0.9372305632161296,0.2468039338822442,0.1551349112459777,0.6507919333892698,0.1102619742273801,0.53,0.38,1.0,0.5,1.0,0.3333333333333333
bert,linear_regression,388,1,0.5032583347756457,0.9910760598382222,0.2645677275501939,0.2464358569412105,0.7938372490563509,0.395385966835046,0.62,0.4,1.0,0.17,1.0,0.8
bert,linear_regression,392,1,0.8920795639257109,0.825011210824177,0.2582797172425797,0.244867469231633,0.8167332992539057,0.7202233137145424,0.35,0.17,0.92,0.0,1.0,0.6
bert,linear_regression,392,2,,,0.3240408798461178,0.1902416998023246,0.7099529767761323,0.1132005639417533,0.32,0.2,1.0,0.0,1.0,0.6666666666666666
bert,linear_regression,394,1,1.0,,0.3618179691846364,0.311034609503359,0.9335756983391034,0.6403989330120363,0.36,0.23,0.8,0.0,1.0,0.4
bert,linear_regression,394,2,0.9463946303571862,0.9463946303571862,0.3310631657957058,0.1885873990326022,0.6902157560597337,0.0818645226284088,0.32,0.1,0.77,0.31,1.0,1.0
bert,linear_regression,398,1,0.7725760985994748,0.790742732331392,0.3339288290484108,0.2996347315383263,0.8383667397725433,0.3053905489140031,0.47,0.3,1.0,0.0,1.0,1.0
bert,linear_regression,398,2,0.8763576394898522,0.9874687506009636,0.2352379937665006,0.0773860598105055,0.6176759930297107,0.165281129262966,0.21,0.02,0.83,0.0,1.0,0.6666666666666666
bert,linear_regression,399,1,0.6783898247235198,0.8812908992306927,0.3576670090979525,0.2893412913676283,0.8908018593155435,0.3666203336332333,0.54,0.3,1.0,0.0,1.0,0.2
bert,linear_regression,399,2,0.7896900821428475,1.0,0.2429012572236028,0.1192557113494774,0.6444741569155265,0.1509528484175095,0.18,0.01,0.83,0.0,1.0,0.0
bert,linear_regression,402,1,0.9681300137657636,0.9056185178648964,0.3310311912180713,0.2858669618302414,0.8798843906360225,0.2995413094856188,0.2,0.22,0.86,0.43,1.0,0.6
bert,linear_regression,402,2,1.0,0.9182958340544896,0.3565403921519182,0.2589733273982952,0.7861590211841563,0.1242439696864389,0.34,0.09,0.94,0.22,1.0,0.6666666666666666
bert,linear_regression,408,1,0.9926140680171256,0.9176188726560588,0.3733597425260516,0.310956874679715,0.8697463649234257,0.2875013125566321,0.77,0.44,1.0,0.0,1.0,0.4
bert,linear_regression,408,2,0.875,0.9056390622295664,0.2713734688450622,0.1550052990799477,0.718634911949104,0.1498773749842937,0.27,0.12,0.83,0.33,1.0,0.6666666666666666
bert,linear_regression,409,1,0.7205767639396528,0.7304820237218406,0.3582613861580049,0.3014380839473916,0.8241836935974691,0.3137678263845646,0.31,0.14,0.86,0.29,1.0,0.8
bert,linear_regression,409,2,0.886859507142915,0.9690222556651344,0.2683882450762112,0.1578593637326373,0.6884413323268366,0.1346541474206214,0.36,0.16,1.0,0.17,1.0,0.6666666666666666
bert,linear_regression,410,1,0.5816718657178868,0.7219280948873623,0.3049828677300282,0.2503099671825049,0.8275386820598739,0.4628109674818975,0.22,0.02,0.67,0.5,1.0,0.8
bert,linear_regression,410,2,0.8322488896002307,0.9852281360342516,0.2547862709352844,0.1355008442748488,0.6428061452239637,0.1486971243380304,0.3,0.03,1.0,0.33,1.0,0.6666666666666666
bert,linear_regression,411,1,0.8380911980701226,0.9765762937075554,0.3494983214042887,0.308313050616242,0.8724924779716112,0.2970124265301235,0.37,0.34,1.0,0.14,1.0,0.8
bert,linear_regression,411,2,0.8445412464587145,0.8649735207179273,0.2888886503170685,0.1875932306280416,0.7355306365319833,0.1637893259219602,0.47,0.57,1.0,0.0,1.0,0.3333333333333333
bert,linear_regression,414,1,0.9138646883853212,0.7298466991620975,0.2623451483591763,0.2521346039196622,0.7880732206952675,0.7334887288000052,0.13,0.59,0.75,0.0,1.0,1.0
bert,linear_regression,414,2,1.0,0.9182958340544896,0.3335094759928491,0.2262649733304639,0.7436439560131246,0.1051103767120274,0.13,0.47,0.69,0.46,1.0,1.0
bert,linear_regression,417,1,0.8085947862963576,0.6913698302025114,0.3442976926566524,0.2878559867071116,0.8471324330178897,0.3303584856136295,0.39,0.3,1.0,0.14,1.0,0.0
bert,linear_regression,417,2,0.9591479170272448,1.0,0.2418694919287748,0.121415436979861,0.6100183022443932,0.1333104967012818,0.32,0.1,1.0,0.17,1.0,0.0
bert,linear_regression,423,1,0.8708419470045383,,0.3868902757768349,0.3192954907749493,0.9255779813343268,0.3271422755475314,0.0,0.17,1.0,1.0,1.0,0.8
bert,linear_regression,423,2,0.8112781244591328,,0.2616252190155691,0.1740145819343097,0.7842045759468477,0.1895805511987994,0.0,0.15,1.0,1.0,1.0,0.6666666666666666
bert,linear_regression,425,1,0.9182958340544894,0.7233083338141042,0.3692782413581296,0.2990488674218798,0.8350089174819387,0.3241799957082962,0.44,0.19,0.86,0.29,1.0,0.4
bert,linear_regression,425,2,1.0,1.0,0.3228936632115077,0.2035030730377293,0.687346473387116,0.0751872541186687,0.33,0.08,0.77,0.0,1.0,0.6666666666666666
bert,linear_regression,432,1,,0.9138311481971516,0.2293320778097847,0.2185750181778928,0.7996955642495244,0.1726233989361437,0.55,0.43,1.0,0.0,1.0,0.6
bert,linear_regression,432,2,0.9709505944546686,0.9602297178607612,0.2810286950710821,0.2076498391494776,0.7293380399808705,0.1965915367417597,0.33,0.25,1.0,0.0,1.0,0.5
bert,linear_regression,432,3,0.9463946303571862,0.8112781244591328,0.2854606810210623,0.2160336971271358,0.7071172804237221,0.1343233771775434,0.39,0.35,1.0,1.0,1.0,1.0
bert,linear_regression,433,1,0.8960382325345574,0.7932705542193164,0.2322649501089101,0.2046122459952795,0.7730591407978719,0.212308866145786,0.34,0.25,1.0,0.0,1.0,1.0
bert,linear_regression,433,2,1.0,0.8112781244591328,0.2378068913918782,0.1500165630897819,0.7205450993457604,0.186097688997694,0.15,0.06,0.67,0.0,1.0,0.75
bert,linear_regression,433,3,0.7642045065086203,0.9182958340544894,0.3113486012524026,0.2424604925983842,0.9087441410139484,0.2171469069699294,0.2,0.18,0.67,0.0,1.0,1.0
bert,linear_regression,436,1,0.7669160827649909,0.9020644102085644,0.1918104698321984,0.1958027865742958,0.7610874928396362,0.1848570272364143,0.15,0.29,1.0,0.0,1.0,0.8
bert,linear_regression,436,2,0.4689955935892812,0.8649735207179273,0.2883240266906222,0.1975348083565219,0.8095355981057503,0.1368237172490979,0.24,0.06,0.83,0.0,1.0,0.5
bert,linear_regression,436,3,,1.0,0.3190845827780791,0.2381377047336865,0.8665137944726554,0.2451360092283649,0.3,0.26,1.0,0.0,1.0,1.0
bert,linear_regression,438,1,,0.6949883477962157,0.2464691694473077,0.2061547241225627,0.7695952603085885,0.2746908813427315,0.47,0.32,1.0,0.0,1.0,0.4
bert,linear_regression,438,2,,0.9182958340544894,0.2952545338652387,0.2213450867130043,0.805460899537203,0.183001843083789,0.35,0.37,0.83,0.33,1.0,0.75
bert,linear_regression,438,3,0.9463946303571862,1.0,0.2621992415026108,0.1842605928179585,0.7623523085412616,0.1705942923377832,0.19,0.14,0.78,0.44,1.0,0.0
bert,linear_regression,440,1,0.8734790278701756,0.8359889967247166,0.2227850149215017,0.2136728877409862,0.7396238351623691,0.080412267266975,0.61,0.38,1.0,0.17,1.0,1.0
bert,linear_regression,440,2,0.8527924884900404,0.9874687506009636,0.2502412674459298,0.1384119982788577,0.7022740242864127,0.131453610030976,0.25,0.25,0.67,0.0,1.0,0.5
bert,linear_regression,440,3,,0.9591479170272448,0.3299672220153197,0.2350273993896759,0.8055924261992585,0.0689261206363774,0.3,0.17,0.89,0.11,1.0,1.0
bert,linear_regression,445,1,0.8173454221465103,0.810631786168688,0.2032201828983955,0.1876992885419634,0.7576946869366202,0.125632555758356,0.24,0.23,0.83,0.67,1.0,0.6
bert,linear_regression,445,2,0.9528195311147832,0.7743974703476992,0.2305008932484754,0.174102069193005,0.7885822820427411,0.1694943458023902,0.38,0.51,1.0,0.17,1.0,0.0
bert,linear_regression,445,3,0.6223659728744493,0.9656336071428252,0.3036960291337013,0.2201224377582732,0.8108652315070171,0.1827717341990743,0.28,0.35,0.89,0.44,1.0,0.0
bert,linear_regression,447,1,,0.7233083338141042,0.2510430027122934,0.2223168512017245,0.7790535196485336,0.1777254092617174,0.48,0.14,0.83,0.17,1.0,0.4
bert,linear_regression,447,2,0.6500224216483541,0.9591479170272448,0.2775173576814496,0.209915487621355,0.8117054261013988,0.2073262366891898,0.54,0.3,1.0,0.0,1.0,0.0
bert,linear_regression,447,3,1.0,1.0,0.3022920325420578,0.2406438237095556,0.7503599732630338,0.2086204087159124,0.31,0.05,1.0,0.75,1.0,0.0
bert,linear_regression,451,1,0.7497820113685952,,0.2004090212907741,0.1806857285411914,0.7444062703592037,0.1405318041138159,0.0,0.09,1.0,0.0,1.0,0.8
bert,linear_regression,451,2,0.7091479170272448,,0.225003780984992,0.1756335451331014,0.8064675728483507,0.1525491083634688,0.0,0.09,1.0,0.0,1.0,0.5
bert,linear_regression,451,3,0.7642045065086203,,0.3112852738789693,0.2273226378502944,0.8332140151312555,0.1742133560937657,0.0,0.19,1.0,0.0,1.0,0.0
bert,linear_regression,452,1,0.954434002924965,0.979569764547061,0.2451428848015652,0.2157313891941804,0.7545820990168379,0.090359993387145,0.64,0.24,1.0,0.0,1.0,0.4
bert,linear_regression,452,2,0.6500224216483541,1.0,0.249001239717198,0.173082378249969,0.7958705873102916,0.2075205443178502,0.29,0.36,0.83,0.0,1.0,0.25
bert,linear_regression,452,3,0.9206198357143052,0.7896900821428475,0.2917432820721203,0.2278961723846569,0.8136076958095094,0.1871583229677577,0.42,0.44,0.89,0.0,1.0,0.0
bert,linear_regression,454,1,0.7298466991620975,0.8445412464587145,0.2599778572565656,0.2288466856276609,0.8003852541206686,0.1223705083854992,0.27,0.65,0.83,0.17,1.0,0.6
bert,linear_regression,454,2,1.0,,0.2855813316684844,0.2177390747824524,0.8014049403312953,0.2045361894571811,0.16,0.08,0.67,0.17,1.0,0.25
bert,linear_regression,459,1,0.5916727785823275,0.8785204509214299,0.2513172357031961,0.2335296520239841,0.7962277490144718,0.2090858070200857,0.0,0.45,1.0,1.0,1.0,0.8
bert,linear_regression,459,2,0.7642045065086203,0.9057125980138372,0.2265384925200233,0.2021319121769455,0.7629745069168035,0.1374689230416538,0.15,0.62,1.0,0.0,1.0,0.25
bert,linear_regression,459,3,,0.9463946303571862,0.3297726800887152,0.2853347839420559,0.8257129945429735,0.1844641109854596,0.16,0.47,0.89,0.0,1.0,0.0
bert,linear_regression,461,1,0.8730854735266305,0.923003860731728,0.1878724317228949,0.2050193941221691,0.7504723515493548,0.1197241689958314,0.67,0.52,1.0,0.0,1.0,0.8
bert,linear_regression,461,2,0.6223659728744494,0.9823887817956214,0.2701333328404978,0.1303570164199552,0.733005733411319,0.2161254365458184,0.14,0.1,0.62,0.0,1.0,0.5
bert,linear_regression,461,3,,0.9056390622295664,0.2729326823645865,0.2044887894077012,0.7743493957558352,0.168630426235846,0.26,0.4,1.0,0.0,1.0,1.0
bert,linear_regression,463,1,0.6913698302025114,0.7204930400545079,0.226915033085971,0.2028372088462569,0.7539688865381291,0.2919339797066127,0.28,0.19,0.78,0.11,1.0,0.8
bert,linear_regression,463,2,1.0,0.8609640474436812,0.2276551477782863,0.1261802206247596,0.7412038230929003,0.176602406888045,0.31,0.46,1.0,0.0,1.0,0.75
bert,linear_regression,463,3,0.9463946303571862,0.9463946303571862,0.2539019882267349,0.1840275259338591,0.766603053979177,0.1880621509235679,0.31,0.37,1.0,1.0,1.0,1.0
bert,linear_regression,465,1,,0.8849095371859877,0.2246580527495044,0.2045546534419695,0.7669220511183105,0.1835873332908923,0.36,0.22,1.0,0.0,1.0,0.8
bert,linear_regression,465,2,0.9206198357143052,0.9808340377961404,0.2434787091296571,0.1837287033194476,0.7646267605178917,0.1331235371891569,0.41,0.29,1.0,0.0,1.0,0.75
bert,linear_regression,465,3,0.8527924884900404,0.9057125980138372,0.3199525962706014,0.2355798930890003,0.8288672954899823,0.1746672691007055,0.37,0.38,1.0,0.0,1.0,0.0
bert,linear_regression,466,1,0.8500031005905031,0.949816323151479,0.2107389348596322,0.1946088290475547,0.7713480981555463,0.1080162399340337,0.14,0.25,1.0,0.83,1.0,0.6
bert,linear_regression,466,2,0.9056185178648964,0.933816945485606,0.2748554484133175,0.2027443638350983,0.8252764696378152,0.2320885602678663,0.33,0.35,0.83,0.0,1.0,0.25
bert,linear_regression,466,3,,0.5032583347756457,0.3321788705147278,0.2213695285482025,0.7949432120672697,0.2501477460754518,0.26,0.27,0.78,0.0,1.0,0.0
bert,linear_regression,467,1,0.7788813907161498,0.9052813561966048,0.2071314409150255,0.1917538754114369,0.7727478201582166,0.1011186555553239,0.51,0.25,0.83,0.0,1.0,1.0
bert,linear_regression,467,2,0.933816945485606,0.6840384356390417,0.2344293348492458,0.1871692472358399,0.8048207613394802,0.1620279970535925,0.39,0.28,1.0,0.33,1.0,0.5
bert,linear_regression,467,3,,,0.3316265420487316,0.2530963232565814,0.8390913577732994,0.2149283449790654,0.15,0.17,0.78,0.0,1.0,0.0
bert,linear_regression,468,1,0.3912435636292556,0.8244618719363133,0.2441525215456292,0.2045828511432597,0.7943581650744683,0.1558716868054163,0.35,0.57,1.0,0.17,1.0,0.8
bert,linear_regression,468,2,0.985056822321508,0.9528195311147832,0.2779007811720136,0.1789977924737257,0.7580691992382562,0.1903799453682323,0.24,0.54,1.0,0.0,1.0,0.75
bert,linear_regression,468,3,0.7725068857142602,0.9182958340544896,0.2711262267520091,0.1922843680051036,0.7988061540304844,0.1771798823273557,0.08,0.58,0.89,0.0,1.0,0.0
bert,linear_regression,472,1,1.0,0.9739760316291208,0.2526278860724504,0.238769084684607,0.8782980526056468,0.2113466084175264,0.37,0.3,1.0,0.0,1.0,0.8
bert,linear_regression,472,2,,0.9609640474436812,0.2707717779289853,0.2407358391554579,0.8705859065526904,0.2434489199069066,0.32,0.16,0.83,0.0,1.0,0.25
bert,linear_regression,474,1,0.8067598671162595,0.8914551393976177,0.2063090589974988,0.1835313393089533,0.7304606847149682,0.1212153311157472,0.39,0.27,1.0,0.17,1.0,0.4
bert,linear_regression,474,2,0.7755490855036323,0.8359889967247166,0.3670702932645254,0.2593495582074205,0.9027267414003696,0.1746864676448554,0.29,0.36,1.0,0.0,1.0,0.0
bert,linear_regression,474,3,,,0.3402490849105231,0.2450375433152148,0.8535649258089948,0.1818476775775737,0.38,0.29,1.0,0.33,1.0,0.0
bert,linear_regression,476,1,0.6858128831725211,0.9497293888337034,0.2433295043654775,0.1786774734724679,0.6932051120274121,0.2770601426691393,0.43,0.29,0.91,0.36,1.0,0.4
bert,linear_regression,476,2,0.7642045065086203,0.9656336071428252,0.29386628852247,0.1515560270730804,0.7282242478810838,0.2102110059750801,0.11,0.11,0.62,0.0,1.0,0.5
bert,linear_regression,476,3,,0.7219280948873623,0.3334383646882299,0.2186905224442119,0.8360410623134922,0.4712389809568063,0.12,0.05,0.75,0.0,1.0,0.0
bert,linear_regression,477,1,0.6971862088918521,0.8606866368600858,0.2830392256931988,0.2165826363961809,0.8093334145418667,0.3370965755362182,0.62,0.4,1.0,0.33,1.0,0.6
bert,linear_regression,477,2,0.954434002924965,0.875,0.3568843406769505,0.2224006084431093,0.8590017492347133,0.2556167268520444,0.41,0.31,0.88,0.12,1.0,0.5
bert,linear_regression,477,3,,0.9141008920185651,0.3996938451386362,0.2699776279614663,0.925049889433391,0.2769460060498986,0.31,0.44,1.0,0.0,1.0,0.0
bert,linear_regression,478,1,0.8812908992306927,0.8982444017039272,0.2218533631305385,0.2174840303706937,0.8061870469432042,0.108737650160322,0.14,0.13,0.67,0.67,1.0,0.8
bert,linear_regression,478,2,0.9463946303571862,0.9463946303571862,0.236522109154114,0.1448803095536529,0.7526095635123728,0.1523824053845762,0.46,0.5,1.0,0.17,1.0,0.5
bert,linear_regression,479,1,,0.945464818986848,0.2592358433137627,0.1788089087351576,0.7304925299913139,0.3215858172267579,0.55,0.31,1.0,0.27,1.0,1.0
bert,linear_regression,479,2,0.6500224216483541,0.8734790278701756,0.2801050335392661,0.1919165951242121,0.7658415085233211,0.1743492598502102,0.12,0.17,0.67,0.0,1.0,0.5
bert,linear_regression,479,3,0.985056822321508,0.886859507142915,0.2901330977542177,0.1884759698430973,0.7734782023522643,0.1942529715534825,0.21,0.19,0.67,0.0,1.0,0.0
bert,linear_regression,481,1,0.6500224216483541,0.9282033899348906,0.2308123995234945,0.213919028157787,0.7378267615730099,0.177112337827824,0.42,0.48,1.0,0.0,1.0,1.0
bert,linear_regression,481,2,0.7642045065086203,0.9462651872218008,0.2682241530160473,0.2020815506857537,0.7688506855565768,0.1539340616363454,0.2,0.16,1.0,0.0,1.0,0.5
bert,linear_regression,481,3,,0.9182958340544896,0.2677360259999563,0.2379689437234492,0.8036416693376235,0.2522138501094007,0.31,0.27,1.0,0.33,1.0,0.0
bert,linear_regression,485,1,0.9206198357143052,0.6500224216483541,0.2513461900583809,0.2604500141029141,0.8683230293170179,0.4509965976712018,0.55,0.34,1.0,0.0,1.0,0.6
bert,linear_regression,485,2,,1.0,0.3031515817590782,0.2115090336657125,0.8285149640310492,0.3103014926623019,0.19,0.21,0.8,0.4,1.0,0.0
bert,linear_regression,485,3,,1.0,0.2712339348548316,0.2350326703412832,0.7988840145401255,0.3453856188043566,0.2,0.19,1.0,1.0,1.0,0.0
bert,linear_regression,486,1,0.8420887815606471,0.810143416694102,0.2739822275853684,0.2626760857357961,0.8081497247684049,0.4607921931267103,0.34,0.3,0.89,0.11,1.0,0.8
bert,linear_regression,486,2,,0.9463946303571862,0.1916666113185795,0.1340429213142923,0.6816330168270444,0.24185578029616,0.34,0.17,0.88,0.12,1.0,0.75
bert,linear_regression,486,3,,0.9182958340544896,0.2748893321699533,0.2400163393335143,0.7990643824708671,0.261899845435815,0.22,0.15,0.89,0.0,1.0,0.0
bert,linear_regression,489,1,,0.8383457075860213,0.2824569896032677,0.1815927559128808,0.7659577423376943,0.2925225768903738,0.5,0.34,0.91,0.18,1.0,0.6
bert,linear_regression,489,2,,0.9463946303571862,0.2952769834062284,0.2033889017413645,0.7603175743667735,0.1633593334656633,0.09,0.0,0.67,0.0,1.0,0.25
bert,linear_regression,489,3,0.9182958340544896,0.9182958340544896,0.2791857414911683,0.2165008989080972,0.8615544523957896,0.3365011777246269,0.3,0.21,0.83,0.67,1.0,0.0
bert,linear_regression,492,1,0.6722948170756379,0.8189342325838688,0.2264970495601879,0.2166868824062864,0.7535265415633505,0.1513678938484476,0.52,0.34,0.83,0.17,1.0,1.0
bert,linear_regression,492,2,0.8453509366224364,0.94566030460064,0.2297937243022382,0.1865305135629086,0.7628210726098402,0.1636657550874916,0.31,0.36,1.0,0.0,1.0,0.25
bert,linear_regression,492,3,,0.7642045065086203,0.3735122172153952,0.3055692947384936,0.8805132409958226,0.2706268381421886,0.26,0.23,0.89,0.0,1.0,0.0
bert,linear_regression,493,1,0.8112781244591328,0.887122804161677,0.2300619730439525,0.2253478027845052,0.7626938624665632,0.147393943013834,0.51,0.35,0.83,0.17,1.0,1.0
bert,linear_regression,493,2,0.9182958340544896,0.8129072918469558,0.22659339955976,0.1668106440116511,0.6829810747079711,0.1515895244989695,0.38,0.46,1.0,0.0,1.0,0.5
bert,linear_regression,493,3,,0.985056822321508,0.3418736505304133,0.2629143506363374,0.7872383294430966,0.2495334353815924,0.25,0.48,1.0,0.0,1.0,0.0
bert,linear_regression,495,1,0.6722948170756379,0.9259256038189286,0.2084583945129939,0.1890140528866851,0.7785709405434327,0.207544794523271,0.53,0.41,0.83,0.0,1.0,1.0
bert,linear_regression,495,2,0.6500224216483541,1.0,0.2603885854074276,0.1883735183854323,0.7474660033547136,0.1960078516327334,0.21,0.03,1.0,0.0,1.0,0.5
bert,linear_regression,495,3,0.9709505944546686,0.9602297178607612,0.3047076898657788,0.1967392324517069,0.8198005701405714,0.2049282423806846,0.29,0.11,0.89,0.0,1.0,0.0
bert,linear_regression,497,1,0.6500224216483541,0.957742056202218,0.2096158225205167,0.1955809733740687,0.7517796021119876,0.1470218817432766,0.28,0.16,1.0,0.0,1.0,1.0
bert,linear_regression,497,2,0.8649735207179273,0.9609640474436812,0.2744984473981186,0.1706409674706099,0.7720405778654508,0.2235520158988778,0.16,0.07,0.67,0.5,1.0,0.75
bert,linear_regression,497,3,0.8649735207179273,0.8649735207179273,0.286285962624309,0.1990253654101214,0.818370520815968,0.2041643695873659,0.3,0.21,0.89,0.0,1.0,0.0
bert,linear_regression,498,1,0.4689955935892812,0.8138153570551738,0.2098883696494625,0.2057355806895526,0.7342698365685538,0.1011550369246448,0.67,0.37,1.0,0.0,1.0,1.0
bert,linear_regression,498,2,0.8342022886441014,0.933816945485606,0.2548681438070042,0.1737633314697758,0.7591961603628259,0.1669047224703597,0.5,0.46,1.0,0.0,1.0,0.25
bert,linear_regression,498,3,0.9656336071428252,0.9910760598382222,0.2799710255619735,0.2092862873012368,0.7862928694918508,0.1438518192118349,0.31,0.36,1.0,0.0,1.0,0.0
bert,linear_regression,503,1,0.9182958340544896,0.6500224216483541,0.2458412271458091,0.2316374614167101,0.7832248524561531,0.427397927186694,0.47,0.38,1.0,0.5,1.0,0.5
bert,linear_regression,503,2,0.8942252286541447,,0.3218066621588087,0.2439241838374712,0.9129147172823802,0.1590001342712357,0.0,0.15,1.0,0.0,1.0,1.0
bert,linear_regression,503,3,0.6680801271869059,,0.2893581520529801,0.1991862089467986,0.9320413427030312,0.1965980301706139,0.0,0.14,0.91,0.0,1.0,0.5
bert,linear_regression,504,1,,,0.2459361813243661,0.2596221549773915,0.860687961736501,0.3041834726078917,0.36,0.21,0.92,0.08,1.0,0.75
bert,linear_regression,504,2,0.9182958340544896,0.9182958340544896,0.3221529699583024,0.2078631298927748,0.8481587708398455,0.1797500158001746,0.38,0.2,0.91,0.73,1.0,1.0
bert,linear_regression,504,3,0.7219280948873623,0.9709505944546686,0.3856791104868635,0.2521070730694241,0.9081203797971812,0.3068319899407437,0.32,0.2,0.91,0.0,1.0,0.5
bert,linear_regression,506,1,1.0,0.9206198357143052,0.2459316483639056,0.2106327968584321,0.7792720646952731,0.3518410997604887,0.42,0.18,1.0,0.33,1.0,0.75
bert,linear_regression,506,2,0.8979444735226818,0.8166663857315859,0.2236528978363361,0.1478551598458345,0.7446198735664776,0.2412007474647751,0.28,0.07,0.67,0.0,1.0,1.0
bert,linear_regression,506,3,0.7567751872715527,0.9123763275816896,0.3619152134546776,0.2275581269310621,0.9469557754435214,0.3047155080756966,0.45,0.31,1.0,0.18,1.0,0.5
bert,linear_regression,507,1,0.9709505944546686,0.7219280948873623,0.2653147456118877,0.2521106646585674,0.8357491153954512,0.5046865448593258,0.51,0.29,1.0,0.33,1.0,0.5
bert,linear_regression,507,2,0.9182958340544896,0.5032583347756457,0.2617314321354409,0.1822672954074539,0.6601648668347392,0.1694366682896395,0.31,0.16,0.67,0.0,1.0,1.0
bert,linear_regression,507,3,0.5816718657178868,0.9609640474436812,0.3381474271942124,0.244058062188371,0.8977782524844777,0.3348676460577526,0.25,0.1,0.82,0.0,1.0,0.25
bert,linear_regression,508,1,0.9709505944546686,0.9602297178607612,0.2714334848396182,0.2392535823696555,0.8551505715711446,0.2848733118401066,0.33,0.23,0.83,0.33,1.0,0.25
bert,linear_regression,508,2,0.9681300137657636,0.9431887805255736,0.2547203618718902,0.2141453582719722,0.8122981603233416,0.1072844328277258,0.33,0.33,1.0,0.0,1.0,1.0
bert,linear_regression,508,3,0.8112781244591328,0.8194483718728035,0.2500859202661505,0.1836496565557715,0.6972567867785223,0.0468593931565635,0.18,0.19,0.75,0.0,1.0,0.75
bert,linear_regression,509,1,,1.0,0.2265620987616032,0.2251733061510276,0.7792357636651663,0.4233761668419198,0.24,0.14,0.83,0.5,1.0,0.75
bert,linear_regression,509,2,0.8070027314271101,0.8080141510844469,0.284074300272378,0.1973889439813496,0.8184651845181193,0.1192589465436681,0.61,0.47,1.0,0.0,1.0,1.0
bert,linear_regression,509,3,0.9320201587042914,0.791570357936199,0.3304790227067147,0.2096026426132028,0.8914845715278101,0.3189585202917559,0.44,0.23,0.82,0.0,1.0,0.75
bert,linear_regression,510,1,,0.9182958340544896,0.240228834765706,0.2270314162411342,0.7752045407296103,0.4578918597520407,0.33,0.28,1.0,0.17,1.0,0.25
bert,linear_regression,510,2,0.8429078545765152,0.8085947862963576,0.2780454232008266,0.2205908202335672,0.8092753784790114,0.0898860914463918,0.5,0.33,1.0,0.0,1.0,1.0
bert,linear_regression,510,3,0.8929352898779307,0.8692391406366821,0.3422882201548887,0.2493548150805096,0.944912877074512,0.2623660868585439,0.37,0.37,0.82,0.18,1.0,0.25
bert,linear_regression,513,1,0.9182958340544896,0.9182958340544896,0.2686921672405366,0.2656042621309754,0.8302071326655652,0.4304205278575684,0.48,0.33,1.0,0.0,1.0,0.5
